transacao1,transacao2
12.669211197805405,62.58712912617235
32.354746200294564,-21.46071561649721
-16.49325303019478,33.112899169056995
1.0421150501472325,60.2179905821446
11.959012486005062,59.423823720560826
-32.702626799885536,79.13638077153195
37.25322510233668,0.8083047691864387
-5.968779872176777,23.290304756069318
25.303049384957298,33.44273293202421
5.7373938544673075,49.62135470539999
14.569248268480692,63.079711014205294
11.122953713145861,23.235491897501987
-14.492065288790286,2.978726031868426
-3.419675635655233,16.126837111731597
16.690016834522545,45.070550492158176
27.51432527946683,11.578853532825013
18.415075768008258,18.28431456512543
-4.111367867994435,53.9188153789523
-25.843665786101848,15.72750228496087
-0.22763376144867564,35.05844468694384
-29.247709925310808,-18.474420192774417
-8.506873780898658,29.628931099901443
24.98492028609079,34.189425459541525
15.51849564974793,68.80668853692225
-5.615709359485789,-24.315162889034916
-19.868262774095044,12.493905453498687
12.296433899824137,52.14366348436125
-6.995484327182025,-44.2384699500531
-2.8743308350012615,6.032424359904912
-10.461111900950737,24.32037093016571
-3.8347107443796276,6.688580433429845
-61.92565538142776,-61.04108938713908
21.07265909998685,-16.58631731297261
21.28400257983409,8.18740088315127
-7.471160308380151,16.254439439995217
-20.71666777676046,43.58455496227731
19.517591140864695,74.95136685109244
-10.770226284230034,-29.433973637964876
-13.778308446810868,93.38764050961582
-37.785435317376155,38.77033231676311
-3.1296223519417445,72.55587578212564
37.33173611046083,-3.787150195669316
15.168035357372787,44.256556290111206
15.080700494972026,11.023775919831794
-0.37025688450660077,16.440079048580316
-0.42061279702990095,20.837875339017035
2.672300170778107,37.32354907963874
-38.4544639415084,32.990398365551215
7.2062956882526805,71.59311135912083
-9.984712187041318,44.658334917691576
0.6217679993335272,-16.201576399424056
-11.74352832202295,6.065227364992129
42.39174978880136,81.05081045345472
14.398762474313855,43.841370453305416
-4.173534274238582,-2.0435872247597473
4.428459130126317,39.91979128557614
8.129523109164687,52.03183788009469
36.812010027935145,10.821944055400792
28.167729213173217,-40.460564082636665
4.915695233690813,3.7739408646701307
52.63030449154801,29.75027740539055
3.2552057910452827,34.8999017789272
-37.72596546194723,49.887125184582146
42.41774648503305,9.194593111412363
-21.478908150899322,24.9125464989745
0.6099129089154678,65.1761975226927
11.451100824414201,9.274373286129796
26.15563512634662,99.51883108911707
16.144589684936662,16.469825246094615
-24.309374648801516,-19.384116793695476
4.538541885645829,33.73278462811064
17.2092358542775,15.654267168888126
27.171579485449836,0.8339904198561463
22.22677687194197,44.88362257724924
-0.8548248611853273,27.6028003086249
-13.466105793074039,51.53776014580683
-3.6256004123719308,1.3118053875500628
-14.313141630099175,4.082043780162316
42.08774569152663,-19.686618532861566
-0.5447666040573074,76.40435445536858
23.245498804284654,26.16494485829551
11.34539810976796,10.367020994286232
4.0970962465091905,-43.2262244314941
-12.766363823519796,42.38269217310243
11.345307574563268,63.97006644428829
-41.89354209163554,1.9997204010411487
-12.099132706088394,-0.8874723658050669
-8.60732547957963,34.02692901685967
11.268615931279875,14.517681704649542
-10.790945560207575,42.85448904232766
11.573260954712838,70.14387292601944
-25.865275195706502,45.67288524496965
21.03398559330761,-22.378846783268322
5.065950712333524,2.9853393277352254
11.973270627557415,-23.77851370800161
24.445561294150842,10.167492996967809
25.629344510476137,2.3413487993782027
10.570109077301103,12.017138662837608
-18.696626966961823,35.14088022181534
20.40725057619529,4.123125541820997
16.98041028268762,-10.677003203278595
-6.163184141760759,36.081939430950584
28.23410658185686,21.49202445608779
13.12208406571024,26.720784372028064
4.5350871858188055,37.16173079227812
1.6781758522514623,51.4452340956221
17.11011585146375,43.792337591506026
-8.235270862743294,29.836379092740085
33.72553938582152,36.0941204066998
30.095104123301066,6.6452151647532816
-9.74153733763384,1.8251057979095577
4.672124773203436,-12.201001199021427
1.6804683004754084,80.1435162210876
6.1479628011926115,-17.356392141557833
22.805386614457287,8.661027220821584
2.0302895179207137,36.76640116898043
3.296510859480808,67.54547767754953
-10.359036167031965,12.140997993621868
-7.738699537794417,-22.48985914159995
1.8020030760853651,58.27525995763103
9.77910951735791,112.54509881158934
35.18536596104639,-17.14102463862548
3.076361813848626,-5.249297860040244
46.19664141327902,97.35151616765933
13.255104320467805,11.618525795825208
12.739997540828767,52.679887120667004
-12.281723702243571,21.76350052493245
-38.15083351051187,32.05606896053207
7.2893012356708535,3.2927151939838133
-5.9724998071913795,15.212509336740029
5.598621118178486,1.2622313364738176
21.485700242565965,40.98364818622526
31.787864053784574,-0.005271858020826414
2.4633932744423515,3.681624404571746
17.351929522524372,6.164006054388665
-12.17654076013983,43.80258604105806
10.484022532044259,17.823509529134434
21.469819464857675,18.103525564221897
1.2654352750374,30.07244027640385
-7.177785769548123,7.239499640148701
2.178340077801985,18.448309926014034
-13.80099424304301,-37.22773995650098
-12.133750961658869,30.009939596319263
1.6978458428414385,-24.710381627668994
20.18816971983727,7.647419565873459
-32.00393141817195,18.00513773776497
28.097885022516323,20.699625586932463
-6.782120920198443,11.697935808351245
3.7053422785344465,-4.107476081695889
8.692723675560877,-2.3163030306148187
4.618707671340947,-5.028295221512021
4.197348500188082,55.26602693023099
14.93587657304104,7.773176235103456
-4.513809433779116,19.292897634962898
26.630699764415017,13.676866457321696
12.094711845277985,-4.706882104445334
-3.398628390032588,49.27524651966049
44.22222606634548,23.283575739896943
14.834190868356638,43.30911465222019
-28.63377087984204,4.037201776233978
12.512137647655425,77.16979822550365
36.73029641590084,-7.109969867228585
-30.116114692714007,-4.467461762349476
35.352499746355534,35.109472808029665
33.912176349656164,58.97045857741163
-13.024611974473284,-46.871011742807596
-15.040888789397535,38.2027658534321
-1.2510651026901263,43.38822016398434
-36.64762709143432,-25.585149998441196
-3.6986958026637033,21.633431023660222
-17.11956132738785,38.50797014428001
-8.49572252381732,59.99272123736666
26.047659194481408,5.819654299376882
12.396552494662918,-0.5296812239948991
15.768514332976228,9.727736166672631
34.509428392236075,16.979943400023103
49.86515224297108,46.920304168847295
-14.754828636212554,70.74933787666029
0.9307358368513494,43.92352875672424
40.96494105301876,14.52904265524211
-7.765170919051725,23.85666020110629
-9.311081979611984,23.068116414283608
29.16494786114228,-1.2055801325440676
42.09286905255304,7.222858209630285
-4.710574061543243,24.08709778541018
14.713424622259017,14.992773102658411
-18.644709220005204,111.6337569976508
-2.286480819329645,24.620971856115755
-17.70179945784365,-20.68637959378904
-12.023455527015887,21.057989317647127
-11.559501373674067,10.400515007287952
-2.8833228226478784,35.16037230745249
47.14006328737227,21.03289312414773
-9.886813116055881,42.19522978503185
31.336659370081023,19.42605808128257
18.99789620652746,11.009279792468813
8.69423197737624,32.39940193152994
11.626467659851192,2.017675569488798
35.69232634482056,52.97707107489555
50.72044564272225,-35.46875882049067
-20.422618770971894,220.71948217693716
64.41187713295221,163.81196392932907
1.6260877111926675,267.72760060383007
190.72885755449533,125.6755397003144
75.84638702683151,181.89376960741356
-123.4399745054543,18.76604432472959
-5.578132858499885,208.3523903787136
-152.29118498042226,148.0344758159481
154.1603731084615,131.49157526670024
208.47384421154857,-10.831989503931254
-40.857426691800356,69.11154691362754
177.62458198238164,7.054118330124766
341.625159913674,-129.6897931350395
320.1769119082019,-109.80363795300946
393.5581119917333,174.58866614149883
392.41344599518925,12.4064058274962
238.0164682166651,-46.474802419543266
236.74116022419184,235.63204718753695
372.30973762925714,207.29619290912524
286.5333874290809,184.6491248649545
-38.32795885857195,-102.13931125355884
10.999892316758633,60.210297824814916
5.707974899560213,-20.367044997401536
-116.62953979335725,131.26496584387496
-109.05273175332695,-119.22462764428928
-34.53835748601705,-62.014656607061625
176.89349580090493,-34.384843576699495
188.99673585779965,130.68598170299083
-189.63262202218175,146.16930993273854
318.8461447460577,132.60583519237116
143.2222691643983,232.55658858222887
304.44799409713596,-81.81970906676725
-72.60138806886971,136.65946774883196
254.2417921219021,188.06681021116674
395.8941133785993,57.89443624904379
207.3510817764327,-62.899907601531595
89.701506649144,256.2938131415285
156.3215727172792,201.55560434563085
316.36121216230094,-74.81205473421142
217.9074901714921,-14.829414475243539
-38.17314981482923,-64.94107527658343
-99.82574195601046,198.27737011248246
74.65505842119455,102.82233249163255
47.000195630826056,11.24525241786614
382.2156447218731,-109.49989245040342
211.2411259347573,44.788581505417824
114.3964143563062,206.57844425877556
-62.92269805446267,298.9635112974793
-95.50505911931396,41.36708219535649
392.08366367965937,64.2684697941877
162.0581751820627,227.09531466747012
